user_id,job_id,college_id,job_name,job_type,company_name,job_location,salary,created_at,updated_at,job_status
470,183,102,Full Stack Developer,Full-time,DELOITTE,Hyderabad,₹ 10 LPA,2025-10-05 15:57:41.199420,2026-01-01 15:57:41.206753,Expired
276,184,101,Machine Learning Engineer,Internship,MPHASIS,Remote,₹ 8 LPA,2026-01-17 15:57:41.199427,2026-01-14 15:57:41.206759,Expired
469,185,101,Backend Developer,Part-time,UBS,Remote,₹ 6 LPA,2026-01-28 15:57:41.199433,2026-01-18 15:57:41.206766,Expired
435,186,101,Software Engineer,Part-time,GOOGLE,Pune,"₹ 15,000",2025-12-26 15:57:41.199440,2026-01-25 15:57:41.206773,Open
252,187,103,Software Engineer,Internship,DELOITTE,Pune,"₹ 25,000",2025-12-03 15:57:41.199447,2026-01-12 15:57:41.206779,Expired
348,188,103,AI Engineer,Full-time,UBS,Chennai,₹ 6 LPA,2025-10-01 15:57:41.199454,2026-01-15 15:57:41.206786,Open
436,189,103,AI Engineer,Full-time,ALLSTATE,Remote,₹ 6 LPA,2025-10-21 15:57:41.199461,2026-01-05 15:57:41.206793,Open
448,190,102,Gen-AI Engineer,Internship,INFOSYS,Hyderabad,"₹ 15,000",2025-11-25 15:57:41.199468,2026-01-21 15:57:41.206800,Closed
441,191,101,UX Design Internship,Full-time,GOOGLE,Chennai,₹ 12 LPA,2025-12-05 15:57:41.199475,2026-01-28 15:57:41.206807,Open
192,192,101,Gen-AI Engineer,Internship,ALLSTATE,Hyderabad,₹ 10 LPA,2025-10-30 15:57:41.199482,2026-01-03 15:57:41.206813,Open
173,193,103,Full Stack Developer,Part-time,DELOITTE,Chennai,₹ 6 LPA,2025-10-19 15:57:41.199489,2026-01-16 15:57:41.206820,Closed
205,194,104,UX Design Internship,Internship,INFOSYS,Bangalore,"₹ 15,000",2025-12-04 15:57:41.199496,2026-01-11 15:57:41.206827,Open
321,195,101,AI Engineer,Internship,ALLSTATE,Hyderabad,₹ 8 LPA,2025-12-10 15:57:41.199503,2026-01-29 15:57:41.206833,Closed
111,196,104,Frontend Developer,Full-time,DELOITTE,Hyderabad,₹ 6 LPA,2025-11-23 15:57:41.199510,2026-01-01 15:57:41.206840,Open
473,197,103,AI Engineer,Part-time,INFOSYS,Mumbai,₹ 10 LPA,2025-12-14 15:57:41.199516,2026-01-15 15:57:41.206847,Open
494,198,102,Full Stack Developer,Part-time,GOOGLE,Remote,₹ 6 LPA,2025-11-21 15:57:41.199523,2025-12-30 15:57:41.206853,Open
333,199,104,Machine Learning Engineer,Internship,DELOITTE,Mumbai,₹ 8 LPA,2026-01-13 15:57:41.199530,2026-01-29 15:57:41.206860,Closed
183,200,104,Full Stack Developer,Part-time,ACCENTURE,Hyderabad,₹ 6 LPA,2025-12-17 15:57:41.199537,2026-01-17 15:57:41.206867,Closed
483,201,104,Software Engineer,Part-time,TCS,Bangalore,₹ 6 LPA,2026-01-11 15:57:41.199544,2026-01-28 15:57:41.206874,Expired
428,202,103,Gen-AI Engineer,Internship,ONEGO,Remote,"₹ 25,000",2025-12-01 15:57:41.199553,2026-01-29 15:57:41.206894,Open
214,203,101,UX Design Internship,Full-time,MPHASIS,Hyderabad,₹ 8 LPA,2026-01-15 15:57:41.199560,2026-01-27 15:57:41.206901,Open
211,204,104,Data Analyst,Internship,LTMINDTREE,Pune,"₹ 25,000",2026-01-21 15:57:41.199567,2026-01-12 15:57:41.206908,Expired
92,205,102,Data Analyst,Internship,ONEGO,Hyderabad,"₹ 15,000",2025-10-13 15:57:41.199574,2026-01-19 15:57:41.206915,Closed
389,206,104,Frontend Developer,Full-time,GOOGLE,Hyderabad,₹ 10 LPA,2025-11-15 15:57:41.199580,2026-01-20 15:57:41.206922,Closed
105,207,103,Frontend Developer,Full-time,ALLSTATE,Bangalore,"₹ 15,000",2026-01-28 15:57:41.199587,2026-01-15 15:57:41.206928,Open
236,208,103,AI Engineer,Internship,UBS,Remote,₹ 8 LPA,2025-10-11 15:57:41.199594,2026-01-19 15:57:41.206935,Expired
376,209,101,Data Scientist,Part-time,ONEGO,Bangalore,₹ 6 LPA,2025-10-26 15:57:41.199601,2026-01-03 15:57:41.206942,Closed
21,210,102,Full Stack Developer,Internship,UBS,Chennai,₹ 12 LPA,2026-01-16 15:57:41.199608,2026-01-21 15:57:41.206949,Open
218,211,101,Software Engineer,Internship,GOOGLE,Bangalore,₹ 10 LPA,2025-12-28 15:57:41.199615,2026-01-29 15:57:41.206956,Open
207,212,102,Frontend Developer,Full-time,INFOSYS,Chennai,₹ 12 LPA,2025-10-05 15:57:41.199623,2026-01-14 15:57:41.206962,Expired
163,213,103,AI Engineer,Part-time,LTMINDTREE,Pune,"₹ 15,000",2025-12-03 15:57:41.199630,2026-01-14 15:57:41.206969,Expired
385,214,104,Gen-AI Engineer,Internship,INFOSYS,Remote,₹ 12 LPA,2025-12-01 15:57:41.199637,2026-01-03 15:57:41.206976,Expired
197,215,103,AI Engineer,Part-time,UBS,Hyderabad,₹ 12 LPA,2026-01-05 15:57:41.199644,2026-01-12 15:57:41.206982,Open
490,216,103,UX Design Internship,Full-time,INFOSYS,Chennai,₹ 10 LPA,2025-11-21 15:57:41.199650,2026-01-18 15:57:41.206989,Closed
77,217,102,Machine Learning Engineer,Full-time,LTMINDTREE,Hyderabad,₹ 8 LPA,2025-12-31 15:57:41.199657,2026-01-05 15:57:41.206996,Closed
193,218,102,Backend Developer,Part-time,LTMINDTREE,Remote,₹ 8 LPA,2025-12-26 15:57:41.199664,2026-01-27 15:57:41.207003,Expired
355,219,101,Machine Learning Engineer,Full-time,TCS,Chennai,₹ 12 LPA,2025-12-12 15:57:41.199671,2026-01-13 15:57:41.207009,Expired
189,220,102,Machine Learning Engineer,Part-time,DELOITTE,Mumbai,"₹ 25,000",2026-01-12 15:57:41.199678,2026-01-16 15:57:41.207016,Open
235,221,104,Software Engineer,Part-time,ALLSTATE,Remote,"₹ 25,000",2025-12-17 15:57:41.199685,2026-01-19 15:57:41.207023,Closed
379,222,101,Gen-AI Engineer,Internship,UBS,Pune,"₹ 25,000",2025-10-05 15:57:41.199691,2026-01-24 15:57:41.207030,Closed
296,223,103,Data Scientist,Part-time,MPHASIS,Remote,"₹ 15,000",2025-12-15 15:57:41.199698,2026-01-28 15:57:41.207037,Closed
208,224,102,AI Engineer,Part-time,UBS,Pune,₹ 12 LPA,2025-12-01 15:57:41.199705,2026-01-21 15:57:41.207043,Closed
27,225,101,Full Stack Developer,Internship,ONEGO,Bangalore,"₹ 25,000",2025-10-07 15:57:41.199712,2026-01-01 15:57:41.207050,Expired
254,226,103,Full Stack Developer,Internship,ALLSTATE,Bangalore,₹ 10 LPA,2025-10-06 15:57:41.199719,2026-01-13 15:57:41.207069,Open
274,227,103,AI Engineer,Full-time,ACCENTURE,Bangalore,"₹ 25,000",2025-10-13 15:57:41.199726,2026-01-24 15:57:41.207076,Expired
236,228,104,UX Design Internship,Part-time,ALLSTATE,Mumbai,₹ 8 LPA,2026-01-28 15:57:41.199733,2026-01-03 15:57:41.207083,Closed
29,229,103,Backend Developer,Internship,INFOSYS,Hyderabad,₹ 6 LPA,2025-11-17 15:57:41.199739,2026-01-07 15:57:41.207090,Expired
209,230,101,UX Design Internship,Internship,GOOGLE,Remote,"₹ 15,000",2025-12-09 15:57:41.199746,2026-01-14 15:57:41.207097,Expired
268,231,103,Frontend Developer,Part-time,DELOITTE,Remote,"₹ 25,000",2025-11-18 15:57:41.199753,2026-01-27 15:57:41.207104,Expired
455,232,104,Data Analyst,Full-time,ALLSTATE,Bangalore,₹ 10 LPA,2025-11-29 15:57:41.199760,2026-01-05 15:57:41.207110,Expired
375,233,104,UX Design Internship,Full-time,UBS,Chennai,₹ 12 LPA,2025-11-04 15:57:41.199766,2026-01-18 15:57:41.207117,Closed
115,234,103,Backend Developer,Full-time,ONEGO,Pune,₹ 12 LPA,2025-11-27 15:57:41.199776,2026-01-17 15:57:41.207126,Closed
155,235,104,UX Design Internship,Part-time,ACCENTURE,Bangalore,"₹ 25,000",2025-11-10 15:57:41.199783,2026-01-05 15:57:41.207133,Closed
50,236,102,Frontend Developer,Part-time,TCS,Chennai,"₹ 25,000",2025-10-04 15:57:41.199790,2026-01-11 15:57:41.207140,Closed
138,237,101,Data Analyst,Part-time,ALLSTATE,Bangalore,₹ 12 LPA,2025-11-28 15:57:41.199797,2026-01-25 15:57:41.207147,Open
98,238,104,Machine Learning Engineer,Full-time,LTMINDTREE,Chennai,"₹ 25,000",2025-11-20 15:57:41.199804,2026-01-05 15:57:41.207154,Expired
432,239,103,Backend Developer,Internship,LTMINDTREE,Chennai,"₹ 25,000",2025-10-31 15:57:41.199810,2026-01-15 15:57:41.207161,Closed
62,240,102,AI Engineer,Part-time,INFOSYS,Pune,₹ 12 LPA,2025-11-20 15:57:41.199818,2026-01-29 15:57:41.207168,Open
127,241,101,Backend Developer,Part-time,MPHASIS,Pune,₹ 8 LPA,2025-11-13 15:57:41.199825,2025-12-30 15:57:41.207174,Expired
78,242,104,Frontend Developer,Part-time,ACCENTURE,Remote,₹ 12 LPA,2025-11-28 15:57:41.199832,2026-01-27 15:57:41.207181,Expired
411,243,103,Full Stack Developer,Internship,LTMINDTREE,Bangalore,₹ 8 LPA,2026-01-25 15:57:41.199839,2026-01-15 15:57:41.207188,Expired
243,244,101,Data Scientist,Full-time,DELOITTE,Hyderabad,₹ 6 LPA,2025-10-03 15:57:41.199846,2026-01-09 15:57:41.207195,Open
102,245,103,UX Design Internship,Full-time,TCS,Pune,"₹ 25,000",2025-10-28 15:57:41.199853,2026-01-07 15:57:41.207201,Closed
419,246,101,Software Engineer,Part-time,LTMINDTREE,Hyderabad,₹ 12 LPA,2025-11-09 15:57:41.199860,2026-01-29 15:57:41.207208,Expired
69,247,101,Frontend Developer,Internship,LTMINDTREE,Hyderabad,₹ 12 LPA,2025-10-25 15:57:41.199866,2026-01-27 15:57:41.207214,Open
42,248,101,AI Engineer,Internship,TCS,Hyderabad,"₹ 15,000",2025-10-25 15:57:41.199874,2026-01-05 15:57:41.207222,Expired
168,249,103,AI Engineer,Full-time,DELOITTE,Hyderabad,₹ 8 LPA,2026-01-10 15:57:41.199881,2026-01-28 15:57:41.207229,Open
282,250,104,UX Design Internship,Full-time,MPHASIS,Hyderabad,₹ 10 LPA,2025-10-28 15:57:41.199888,2026-01-07 15:57:41.207236,Open
133,251,101,Full Stack Developer,Internship,ACCENTURE,Mumbai,"₹ 25,000",2026-01-25 15:57:41.199895,2026-01-15 15:57:41.207243,Expired
471,252,104,UX Design Internship,Part-time,LTMINDTREE,Pune,₹ 12 LPA,2026-01-23 15:57:41.199902,2026-01-22 15:57:41.207250,Closed
249,253,103,Gen-AI Engineer,Internship,INFOSYS,Bangalore,₹ 8 LPA,2025-11-21 15:57:41.199909,2026-01-05 15:57:41.207257,Expired
452,254,103,AI Engineer,Internship,GOOGLE,Mumbai,₹ 12 LPA,2025-12-26 15:57:41.199915,2026-01-12 15:57:41.207263,Expired
105,255,101,AI Engineer,Part-time,INFOSYS,Pune,"₹ 15,000",2026-01-01 15:57:41.199922,2026-01-23 15:57:41.207270,Open
82,256,104,Data Scientist,Internship,UBS,Hyderabad,₹ 10 LPA,2025-11-25 15:57:41.199929,2026-01-15 15:57:41.207277,Open
98,257,101,Frontend Developer,Part-time,UBS,Bangalore,"₹ 25,000",2025-11-28 15:57:41.199936,2026-01-09 15:57:41.207284,Closed
258,258,102,UX Design Internship,Full-time,MPHASIS,Remote,₹ 12 LPA,2026-01-09 15:57:41.199943,2026-01-14 15:57:41.207291,Open
345,259,102,Software Engineer,Internship,DELOITTE,Bangalore,"₹ 25,000",2025-10-26 15:57:41.199950,2026-01-26 15:57:41.207299,Open
164,260,102,Machine Learning Engineer,Full-time,ACCENTURE,Remote,"₹ 25,000",2025-10-18 15:57:41.199957,2026-01-17 15:57:41.207306,Expired
287,261,101,Full Stack Developer,Part-time,ALLSTATE,Hyderabad,"₹ 25,000",2025-12-02 15:57:41.199964,2026-01-08 15:57:41.207312,Closed
485,262,102,UX Design Internship,Full-time,UBS,Hyderabad,₹ 10 LPA,2025-10-18 15:57:41.199971,2026-01-12 15:57:41.207319,Open
322,263,102,Frontend Developer,Full-time,ALLSTATE,Chennai,₹ 12 LPA,2025-10-26 15:57:41.199978,2026-01-08 15:57:41.207326,Closed
76,264,102,UX Design Internship,Full-time,MPHASIS,Bangalore,"₹ 25,000",2026-01-08 15:57:41.199986,2026-01-10 15:57:41.207333,Open
269,265,101,Backend Developer,Internship,ALLSTATE,Mumbai,₹ 12 LPA,2026-01-18 15:57:41.199993,2026-01-02 15:57:41.207340,Closed
461,266,103,Frontend Developer,Internship,UBS,Chennai,"₹ 15,000",2025-12-15 15:57:41.200000,2026-01-20 15:57:41.207347,Expired
147,267,104,Backend Developer,Part-time,TCS,Bangalore,₹ 6 LPA,2025-11-28 15:57:41.200007,2025-12-30 15:57:41.207353,Closed
428,268,103,Data Scientist,Internship,MPHASIS,Mumbai,"₹ 15,000",2026-01-08 15:57:41.200028,2025-12-31 15:57:41.207360,Open
446,269,101,Machine Learning Engineer,Internship,GOOGLE,Hyderabad,"₹ 15,000",2026-01-25 15:57:41.200035,2026-01-28 15:57:41.207368,Open
205,270,104,Software Engineer,Full-time,ALLSTATE,Mumbai,₹ 10 LPA,2025-12-06 15:57:41.200044,2026-01-22 15:57:41.207376,Expired
338,271,101,Backend Developer,Part-time,ALLSTATE,Bangalore,"₹ 15,000",2025-12-14 15:57:41.200052,2026-01-07 15:57:41.207384,Open
90,272,102,Data Analyst,Internship,UBS,Hyderabad,"₹ 15,000",2026-01-06 15:57:41.200059,2025-12-31 15:57:41.207390,Expired
227,273,102,Machine Learning Engineer,Full-time,UBS,Remote,₹ 10 LPA,2025-12-01 15:57:41.200066,2025-12-30 15:57:41.207397,Closed
64,274,104,UX Design Internship,Part-time,UBS,Hyderabad,"₹ 15,000",2025-11-08 15:57:41.200072,2026-01-19 15:57:41.207404,Expired
169,275,102,Software Engineer,Full-time,ONEGO,Hyderabad,₹ 12 LPA,2025-11-27 15:57:41.200079,2026-01-18 15:57:41.207411,Expired
167,276,101,Data Analyst,Part-time,MPHASIS,Remote,"₹ 15,000",2026-01-01 15:57:41.200086,2026-01-25 15:57:41.207418,Closed
73,277,101,Software Engineer,Internship,UBS,Pune,"₹ 25,000",2025-12-14 15:57:41.200093,2026-01-01 15:57:41.207425,Closed
268,278,102,Gen-AI Engineer,Internship,INFOSYS,Hyderabad,"₹ 15,000",2025-11-15 15:57:41.200100,2025-12-30 15:57:41.207432,Closed
44,279,103,Machine Learning Engineer,Internship,ONEGO,Pune,₹ 12 LPA,2025-11-30 15:57:41.200107,2026-01-22 15:57:41.207439,Open
85,280,102,Backend Developer,Full-time,ALLSTATE,Mumbai,₹ 6 LPA,2025-11-18 15:57:41.200114,2026-01-15 15:57:41.207445,Closed
422,281,103,Data Analyst,Internship,LTMINDTREE,Chennai,"₹ 25,000",2025-10-07 15:57:41.200120,2026-01-11 15:57:41.207452,Open
246,282,104,Software Engineer,Internship,ONEGO,Mumbai,₹ 6 LPA,2025-11-21 15:57:41.200127,2026-01-21 15:57:41.207459,Open
391,283,104,AI Engineer,Full-time,UBS,Mumbai,₹ 6 LPA,2025-11-14 15:57:41.200135,2025-12-31 15:57:41.207466,Closed
318,284,101,UX Design Internship,Internship,LTMINDTREE,Remote,₹ 10 LPA,2026-01-01 15:57:41.200142,2026-01-20 15:57:41.207473,Expired
451,285,104,AI Engineer,Part-time,LTMINDTREE,Chennai,₹ 8 LPA,2025-12-27 15:57:41.200149,2026-01-10 15:57:41.207480,Open
17,286,101,Data Scientist,Part-time,UBS,Bangalore,₹ 6 LPA,2025-12-14 15:57:41.200156,2026-01-03 15:57:41.207487,Closed
136,287,103,Gen-AI Engineer,Full-time,INFOSYS,Bangalore,"₹ 25,000",2025-12-18 15:57:41.200163,2026-01-12 15:57:41.207494,Expired
316,288,101,Software Engineer,Part-time,ALLSTATE,Bangalore,₹ 8 LPA,2025-10-11 15:57:41.200170,2026-01-03 15:57:41.207514,Expired
142,289,104,AI Engineer,Part-time,INFOSYS,Mumbai,₹ 12 LPA,2026-01-15 15:57:41.200177,2026-01-27 15:57:41.207521,Expired
87,290,102,Full Stack Developer,Part-time,ALLSTATE,Remote,"₹ 15,000",2025-12-24 15:57:41.200183,2025-12-30 15:57:41.207528,Expired
288,291,104,Data Analyst,Full-time,TCS,Hyderabad,₹ 6 LPA,2026-01-23 15:57:41.200190,2026-01-21 15:57:41.207535,Open
173,292,102,AI Engineer,Part-time,INFOSYS,Bangalore,₹ 12 LPA,2025-12-20 15:57:41.200197,2026-01-02 15:57:41.207542,Expired
36,293,102,Data Scientist,Internship,GOOGLE,Hyderabad,₹ 6 LPA,2025-12-14 15:57:41.200204,2025-12-30 15:57:41.207549,Expired
478,294,102,Data Analyst,Internship,ONEGO,Chennai,₹ 10 LPA,2025-10-21 15:57:41.200211,2026-01-10 15:57:41.207556,Closed
361,295,104,Gen-AI Engineer,Internship,ONEGO,Bangalore,₹ 12 LPA,2025-12-12 15:57:41.200218,2026-01-14 15:57:41.207563,Closed
154,296,104,Gen-AI Engineer,Internship,DELOITTE,Chennai,₹ 10 LPA,2025-11-01 15:57:41.200225,2026-01-07 15:57:41.207570,Open
294,297,101,Gen-AI Engineer,Part-time,DELOITTE,Hyderabad,₹ 8 LPA,2025-11-26 15:57:41.200231,2026-01-25 15:57:41.207577,Closed
262,298,101,Full Stack Developer,Internship,LTMINDTREE,Chennai,"₹ 15,000",2026-01-25 15:57:41.200238,2026-01-11 15:57:41.207584,Closed
2,299,104,Software Engineer,Full-time,DELOITTE,Chennai,₹ 8 LPA,2025-11-27 15:57:41.200246,2026-01-17 15:57:41.207590,Closed
234,300,102,Data Analyst,Internship,ONEGO,Pune,"₹ 15,000",2025-12-20 15:57:41.200253,2026-01-10 15:57:41.207597,Open
16,301,103,Gen-AI Engineer,Internship,INFOSYS,Remote,₹ 8 LPA,2025-10-09 15:57:41.200260,2026-01-14 15:57:41.207604,Expired
98,302,104,Software Engineer,Part-time,UBS,Hyderabad,₹ 6 LPA,2025-12-05 15:57:41.200267,2026-01-09 15:57:41.207611,Closed
181,303,103,Machine Learning Engineer,Full-time,ONEGO,Hyderabad,₹ 8 LPA,2025-11-16 15:57:41.200273,2026-01-16 15:57:41.207618,Open
224,304,101,Backend Developer,Internship,MPHASIS,Bangalore,₹ 12 LPA,2025-11-03 15:57:41.200280,2026-01-02 15:57:41.207625,Expired
94,305,104,Gen-AI Engineer,Internship,GOOGLE,Remote,"₹ 25,000",2025-10-08 15:57:41.200287,2026-01-26 15:57:41.207632,Closed
2,306,103,AI Engineer,Internship,ACCENTURE,Pune,"₹ 15,000",2025-12-26 15:57:41.200295,2026-01-21 15:57:41.207639,Open
79,307,104,Data Analyst,Full-time,ALLSTATE,Bangalore,"₹ 15,000",2026-01-27 15:57:41.200302,2026-01-23 15:57:41.207645,Open
50,308,101,Data Analyst,Full-time,MPHASIS,Bangalore,"₹ 15,000",2025-12-13 15:57:41.200308,2026-01-17 15:57:41.207652,Expired
9,309,102,Frontend Developer,Part-time,UBS,Hyderabad,₹ 6 LPA,2025-10-22 15:57:41.200315,2026-01-01 15:57:41.207659,Expired
318,310,101,Data Analyst,Part-time,ACCENTURE,Hyderabad,"₹ 25,000",2025-10-29 15:57:41.200325,2026-01-08 15:57:41.207668,Open
256,311,104,AI Engineer,Part-time,GOOGLE,Chennai,₹ 12 LPA,2025-10-04 15:57:41.200332,2026-01-19 15:57:41.207676,Open
473,312,104,Gen-AI Engineer,Full-time,INFOSYS,Pune,₹ 6 LPA,2025-11-28 15:57:41.200339,2026-01-14 15:57:41.207682,Closed
280,313,104,Data Scientist,Full-time,LTMINDTREE,Hyderabad,"₹ 25,000",2025-12-07 15:57:41.200346,2026-01-25 15:57:41.207689,Expired
442,314,101,Full Stack Developer,Internship,DELOITTE,Mumbai,₹ 10 LPA,2025-10-14 15:57:41.200353,2026-01-04 15:57:41.207696,Open
484,315,103,Gen-AI Engineer,Part-time,INFOSYS,Pune,₹ 10 LPA,2025-11-09 15:57:41.200360,2026-01-24 15:57:41.207703,Expired
222,316,101,Gen-AI Engineer,Full-time,LTMINDTREE,Pune,₹ 10 LPA,2025-11-26 15:57:41.200367,2026-01-14 15:57:41.207710,Closed
364,317,103,Frontend Developer,Part-time,UBS,Mumbai,₹ 6 LPA,2025-12-08 15:57:41.200375,2026-01-22 15:57:41.207717,Open
93,318,102,Data Scientist,Part-time,INFOSYS,Pune,"₹ 15,000",2026-01-14 15:57:41.200381,2026-01-02 15:57:41.207724,Open
332,319,103,Frontend Developer,Full-time,MPHASIS,Pune,₹ 8 LPA,2025-10-24 15:57:41.200388,2026-01-10 15:57:41.207731,Closed
360,320,104,Machine Learning Engineer,Full-time,ALLSTATE,Pune,₹ 6 LPA,2025-11-08 15:57:41.200395,2026-01-20 15:57:41.207737,Closed
241,321,104,AI Engineer,Part-time,MPHASIS,Bangalore,₹ 6 LPA,2025-12-25 15:57:41.200402,2026-01-21 15:57:41.207744,Open
395,322,103,Software Engineer,Full-time,INFOSYS,Remote,"₹ 25,000",2025-12-25 15:57:41.200409,2026-01-22 15:57:41.207751,Closed
162,323,102,Gen-AI Engineer,Internship,UBS,Pune,₹ 12 LPA,2025-10-16 15:57:41.200421,2026-01-05 15:57:41.207758,Open
285,324,104,Gen-AI Engineer,Full-time,ONEGO,Bangalore,"₹ 15,000",2026-01-23 15:57:41.200436,2026-01-11 15:57:41.207765,Expired
260,325,104,Backend Developer,Part-time,INFOSYS,Hyderabad,₹ 12 LPA,2026-01-14 15:57:41.200452,2026-01-19 15:57:41.207772,Expired
343,326,102,Data Analyst,Internship,TCS,Hyderabad,₹ 10 LPA,2025-12-11 15:57:41.200467,2026-01-21 15:57:41.207779,Closed
300,327,101,Software Engineer,Internship,TCS,Remote,₹ 12 LPA,2025-10-27 15:57:41.200483,2026-01-03 15:57:41.207786,Expired
383,328,102,Gen-AI Engineer,Part-time,MPHASIS,Mumbai,₹ 10 LPA,2026-01-03 15:57:41.200498,2026-01-21 15:57:41.207793,Expired
440,329,103,Backend Developer,Full-time,ONEGO,Mumbai,₹ 6 LPA,2025-12-16 15:57:41.200512,2026-01-26 15:57:41.207799,Closed
92,330,103,Full Stack Developer,Part-time,ACCENTURE,Chennai,"₹ 25,000",2025-12-21 15:57:41.200526,2026-01-11 15:57:41.207806,Closed
82,331,104,Data Scientist,Part-time,UBS,Mumbai,₹ 10 LPA,2025-11-24 15:57:41.200541,2026-01-12 15:57:41.207813,Closed
192,332,104,UX Design Internship,Full-time,DELOITTE,Mumbai,"₹ 15,000",2025-11-07 15:57:41.200555,2026-01-25 15:57:41.207820,Closed
434,333,101,UX Design Internship,Part-time,ONEGO,Pune,₹ 8 LPA,2025-10-17 15:57:41.200570,2026-01-10 15:57:41.207827,Closed
168,334,104,Frontend Developer,Full-time,ACCENTURE,Mumbai,"₹ 25,000",2025-11-26 15:57:41.200587,2026-01-26 15:57:41.207834,Closed
470,335,102,Frontend Developer,Internship,GOOGLE,Remote,₹ 8 LPA,2025-11-25 15:57:41.200603,2026-01-29 15:57:41.207841,Expired
435,336,101,Data Scientist,Internship,ALLSTATE,Mumbai,₹ 12 LPA,2025-10-05 15:57:41.200619,2026-01-16 15:57:41.207847,Closed
238,337,101,Backend Developer,Part-time,GOOGLE,Chennai,₹ 6 LPA,2026-01-11 15:57:41.200631,2026-01-22 15:57:41.207855,Closed
180,338,104,AI Engineer,Part-time,LTMINDTREE,Remote,₹ 8 LPA,2025-10-17 15:57:41.200638,2026-01-11 15:57:41.207862,Expired
138,339,103,Backend Developer,Full-time,MPHASIS,Remote,₹ 10 LPA,2025-12-08 15:57:41.200645,2026-01-15 15:57:41.207869,Expired
329,340,102,Machine Learning Engineer,Full-time,UBS,Remote,₹ 8 LPA,2025-11-12 15:57:41.200652,2026-01-10 15:57:41.207876,Open
204,341,101,Data Analyst,Full-time,INFOSYS,Mumbai,₹ 8 LPA,2026-01-05 15:57:41.200659,2026-01-23 15:57:41.207883,Closed
248,342,104,AI Engineer,Internship,DELOITTE,Pune,₹ 12 LPA,2025-10-09 15:57:41.200666,2026-01-09 15:57:41.207890,Closed
145,343,103,Software Engineer,Full-time,GOOGLE,Chennai,₹ 12 LPA,2025-10-05 15:57:41.200673,2026-01-03 15:57:41.207897,Expired
378,344,103,Gen-AI Engineer,Full-time,MPHASIS,Bangalore,₹ 12 LPA,2025-10-20 15:57:41.200679,2026-01-28 15:57:41.207904,Open
202,345,102,Data Scientist,Internship,GOOGLE,Hyderabad,₹ 8 LPA,2026-01-11 15:57:41.200686,2026-01-16 15:57:41.207910,Open
28,346,101,Machine Learning Engineer,Internship,DELOITTE,Bangalore,₹ 6 LPA,2025-11-04 15:57:41.200693,2026-01-07 15:57:41.207917,Closed
92,347,103,Gen-AI Engineer,Full-time,LTMINDTREE,Bangalore,"₹ 25,000",2026-01-21 15:57:41.200700,2026-01-23 15:57:41.207924,Expired
464,348,103,Frontend Developer,Part-time,ONEGO,Hyderabad,"₹ 25,000",2026-01-02 15:57:41.200707,2026-01-24 15:57:41.207931,Open
419,349,104,Data Scientist,Part-time,INFOSYS,Chennai,₹ 6 LPA,2025-11-02 15:57:41.200714,2026-01-19 15:57:41.207937,Expired
98,350,102,Frontend Developer,Full-time,UBS,Bangalore,₹ 8 LPA,2025-10-18 15:57:41.200721,2025-12-31 15:57:41.207944,Closed
108,351,101,Data Scientist,Full-time,ALLSTATE,Mumbai,₹ 12 LPA,2025-12-12 15:57:41.200728,2026-01-06 15:57:41.207951,Open
495,352,101,Data Analyst,Full-time,ONEGO,Mumbai,"₹ 15,000",2026-01-16 15:57:41.200750,2026-01-15 15:57:41.207958,Open
104,353,104,AI Engineer,Part-time,DELOITTE,Bangalore,₹ 12 LPA,2025-10-26 15:57:41.200757,2026-01-25 15:57:41.207965,Open
334,354,103,Data Analyst,Full-time,ACCENTURE,Bangalore,₹ 6 LPA,2026-01-27 15:57:41.200769,2026-01-05 15:57:41.207973,Expired
4,355,101,Gen-AI Engineer,Full-time,TCS,Pune,₹ 10 LPA,2026-01-04 15:57:41.200776,2026-01-25 15:57:41.207981,Open
475,356,102,UX Design Internship,Internship,ONEGO,Hyderabad,"₹ 25,000",2026-01-09 15:57:41.200783,2026-01-17 15:57:41.207988,Closed
399,357,103,Backend Developer,Full-time,ALLSTATE,Hyderabad,₹ 6 LPA,2025-10-19 15:57:41.200790,2026-01-09 15:57:41.207994,Expired
232,358,102,Backend Developer,Full-time,LTMINDTREE,Mumbai,"₹ 15,000",2026-01-04 15:57:41.200797,2026-01-02 15:57:41.208001,Closed
108,359,104,AI Engineer,Part-time,TCS,Mumbai,"₹ 25,000",2025-11-28 15:57:41.200804,2026-01-17 15:57:41.208008,Expired
306,360,103,Backend Developer,Full-time,ALLSTATE,Bangalore,"₹ 15,000",2026-01-21 15:57:41.200811,2026-01-10 15:57:41.208015,Closed
340,361,103,Frontend Developer,Full-time,DELOITTE,Mumbai,₹ 10 LPA,2025-10-11 15:57:41.200818,2026-01-13 15:57:41.208022,Open
36,362,101,Gen-AI Engineer,Part-time,ACCENTURE,Chennai,"₹ 15,000",2025-10-17 15:57:41.200825,2025-12-30 15:57:41.208029,Open
275,363,103,Data Analyst,Part-time,MPHASIS,Pune,₹ 6 LPA,2025-11-17 15:57:41.200832,2026-01-07 15:57:41.208036,Closed
139,364,102,Frontend Developer,Full-time,ONEGO,Remote,"₹ 25,000",2025-11-21 15:57:41.200839,2026-01-23 15:57:41.208043,Expired
